0.119000 0.567552 1.787664 3.258645 5.294836 5.756303 
0.120000 0.568012 1.789318 3.262233 5.310682 5.769755 
0.121000 0.568471 1.790965 3.265789 5.326535 5.783240 
0.122000 0.568929 1.792606 3.269315 5.342394 5.796756 
0.123000 0.569386 1.794239 3.272810 5.358261 5.810304 
0.124000 0.569842 1.795866 3.276275 5.374134 5.823883 
0.125000 0.570297 1.797487 3.279710 5.390013 5.837493 
0.126000 0.570751 1.799100 3.283116 5.405900 5.851133 
0.127000 0.571204 1.800708 3.286492 5.421792 5.864804 
0.128000 0.571656 1.802309 3.289840 5.437691 5.878504 
0.129000 0.572107 1.803904 3.293160 5.453596 5.892233 
0.130000 0.572557 1.805493 3.296451 5.469507 5.905992 
0.131000 0.573006 1.807076 3.299715 5.485424 5.919779 
0.132000 0.573454 1.808652 3.302952 5.501348 5.933595 
0.133000 0.573901 1.810223 3.306161 5.517277 5.947438 
0.134000 0.574347 1.811788 3.309344 5.533212 5.961309 
0.135000 0.574792 1.813347 3.312500 5.549153 5.975208 
0.136000 0.575237 1.814900 3.315630 5.565100 5.989134 
0.137000 0.575680 1.816448 3.318734 5.581052 6.003086 
0.138000 0.576122 1.817989 3.321813 5.597011 6.017064 
0.139000 0.576564 1.819526 3.324867 5.612974 6.031069 
0.140000 0.577005 1.821057 3.327895 5.628943 6.045100 
0.141000 0.577445 1.822582 3.330900 5.644918 6.059156 
0.142000 0.577884 1.824102 3.333879 5.660898 6.073237 
0.143000 0.578322 1.825617 3.336835 5.676883 6.087343 
0.144000 0.578759 1.827126 3.339767 5.692874 6.101474 
0.145000 0.579195 1.828631 3.342676 5.708869 6.115628 
0.146000 0.579631 1.830130 3.345562 5.724870 6.129807 
0.147000 0.580066 1.831624 3.348425 5.740876 6.144010 
0.148000 0.580500 1.833113 3.351265 5.756887 6.158236 
0.149000 0.580933 1.834597 3.354083 5.772903 6.172485 
0.150000 0.581365 1.836076 3.356878 5.788924 6.186757 
0.151000 0.581796 1.837551 3.359652 5.804949 6.201051 
0.152000 0.582227 1.839020 3.362405 5.820980 6.215368 
0.153000 0.582657 1.840485 3.365136 5.837015 6.229707 
0.154000 0.583086 1.841945 3.367846 5.853055 6.244068 
0.155000 0.583515 1.843401 3.370536 5.869099 6.258450 
0.156000 0.583942 1.844851 3.373204 5.885149 6.272853 
0.157000 0.584369 1.846298 3.375853 5.901202 6.287278 
0.158000 0.584795 1.847740 3.378482 5.917260 6.301723 
0.159000 0.585220 1.849177 3.381091 5.933323 6.316189 
0.160000 0.585645 1.850610 3.383680 5.949390 6.330675 
0.161000 0.586069 1.852038 3.386250 5.965462 6.345181 
0.162000 0.586492 1.853463 3.388801 5.981537 6.359707 
0.163000 0.586914 1.854883 3.391333 5.997617 6.374253 
0.164000 0.587336 1.856298 3.393847 6.013702 6.388818 
0.165000 0.587757 1.857710 3.396342 6.029790 6.403402 
0.166000 0.588177 1.859118 3.398819 6.045882 6.418005 
0.167000 0.588596 1.860521 3.401278 6.061979 6.432626 
0.168000 0.589015 1.861920 3.403719 6.078080 6.447266 
0.169000 0.589433 1.863316 3.406143 6.094184 6.461924 
0.170000 0.589850 1.864707 3.408549 6.110293 6.476600 
0.171000 0.590267 1.866094 3.410938 6.126406 6.491295 
0.172000 0.590683 1.867478 3.413311 6.142522 6.506006 
0.173000 0.591099 1.868858 3.415666 6.158642 6.520735 
0.174000 0.591513 1.870234 3.418005 6.174766 6.535481 
0.175000 0.591927 1.871606 3.420328 6.190894 6.550244 
0.176000 0.592341 1.872974 3.422635 6.207026 6.565024 
0.177000 0.592754 1.874339 3.424926 6.223161 6.579821 
0.178000 0.593166 1.875700 3.427201 6.239300 6.594634 
0.179000 0.593577 1.877058 3.429460 6.255442 6.609463 
0.180000 0.593988 1.878412 3.431704 6.271588 6.624308 
0.181000 0.594398 1.879762 3.433933 6.287738 6.639169 
0.182000 0.594808 1.881109 3.436147 6.303891 6.654046 
0.183000 0.595217 1.882452 3.438346 6.320048 6.668938 
0.184000 0.595625 1.883792 3.440530 6.336208 6.683845 
0.185000 0.596033 1.885129 3.442700 6.352371 6.698767 
0.186000 0.596440 1.886462 3.444855 6.368538 6.713705 
0.187000 0.596846 1.887792 3.446997 6.384708 6.728657 
0.188000 0.597252 1.889119 3.449124 6.400881 6.743624 
0.189000 0.597657 1.890442 3.451238 6.417058 6.758605 
0.190000 0.598062 1.891762 3.453338 6.433238 6.773600 
0.191000 0.598466 1.893079 3.455424 6.449421 6.788610 
0.192000 0.598870 1.894393 3.457497 6.465607 6.803633 
0.193000 0.599273 1.895703 3.459557 6.481797 6.818671 
0.194000 0.599675 1.897011 3.461603 6.497989 6.833722 
0.195000 0.600077 1.898315 3.463637 6.514185 6.848786 
0.196000 0.600478 1.899617 3.465658 6.530383 6.863864 
0.197000 0.600879 1.900915 3.467667 6.546585 6.878954 
0.198000 0.601279 1.902210 3.469663 6.562790 6.894058 
0.199000 0.601678 1.903503 3.471647 6.578997 6.909175 
0.200000 0.602077 1.904792 3.473618 6.595208 6.924304 
0.201000 0.602476 1.906079 3.475507 6.611421 6.939518 
0.202000 0.602874 1.907362 3.477525 6.627638 6.954601 
0.203000 0.603271 1.908643 3.479461 6.643857 6.969768 
0.204000 0.603668 1.909921 3.481385 6.660079 6.984947 
0.205000 0.604064 1.911196 3.483298 6.676304 7.000138 
0.206000 0.604460 1.912469 3.485199 6.692531 7.015341 
0.207000 0.604855 1.913738 3.487089 6.708762 7.030555 
0.208000 0.605250 1.915005 3.488968 6.724995 7.045782 
0.209000 0.605644 1.916269 3.490836 6.741231 7.061019 
0.210000 0.606038 1.917531 3.492693 6.757469 7.076269 
0.211000 0.606431 1.918790 3.494540 6.773710 7.091529 
0.212000 0.606824 1.920046 3.496375 6.789954 7.106801 
0.213000 0.607216 1.921300 3.498201 6.806200 7.122083 
0.214000 0.607608 1.922551 3.500015 6.822449 7.137377 
0.215000 0.607999 1.923800 3.501820 6.838700 7.152681 
0.216000 0.608390 1.925046 3.503614 6.854954 7.167996 
0.217000 0.608780 1.926289 3.505399 6.871211 7.183321 
0.218000 0.609170 1.927530 3.507173 6.887470 7.198657 
0.219000 0.609559 1.928769 3.508938 6.903731 7.214004 
0.220000 0.609947 1.930005 3.510693 6.919995 7.229360 
0.221000 0.610336 1.931239 3.512438 6.936261 7.244726 
0.222000 0.610723 1.932470 3.514174 6.952530 7.260103 
0.223000 0.611111 1.933699 3.515900 6.968801 7.275489 
0.224000 0.611498 1.934926 3.517617 6.985074 7.290885 
0.225000 0.611884 1.936150 3.519325 7.001350 7.306291 
0.226000 0.612270 1.937372 3.521024 7.017628 7.321707 
0.227000 0.612655 1.938592 3.522713 7.033908 7.337131 
0.228000 0.613040 1.939809 3.524394 7.050191 7.352566 
0.229000 0.613425 1.941024 3.526066 7.066476 7.368009 
0.230000 0.613809 1.942237 3.527729 7.082763 7.383462 
0.231000 0.614192 1.943448 3.529384 7.099052 7.398923 
0.232000 0.614576 1.944657 3.531030 7.115343 7.414394 
0.233000 0.614958 1.945863 3.532668 7.131637 7.429874 
0.234000 0.615341 1.947067 3.534297 7.147933 7.445362 
0.235000 0.615722 1.948269 3.535918 7.164231 7.460859 
0.236000 0.616104 1.949469 3.537531 7.180531 7.476365 
0.237000 0.616485 1.950667 3.539136 7.196833 7.491879 
0.238000 0.616865 1.951863 3.540733 7.213137 7.507402 
0.239000 0.617245 1.953057 3.542322 7.229443 7.522932 
0.240000 0.617625 1.954249 3.543903 7.245751 7.538472 
0.241000 0.618004 1.955438 3.545477 7.262062 7.554019 
0.242000 0.618383 1.956626 3.547042 7.278374 7.569575 
0.243000 0.618762 1.957812 3.548600 7.294688 7.585138 
0.244000 0.619140 1.958996 3.550151 7.311004 7.600709 
0.245000 0.619517 1.960177 3.551694 7.327323 7.616289 
0.246000 0.619894 1.961357 3.553230 7.343643 7.631876 
0.247000 0.620271 1.962535 3.554759 7.359965 7.647470 
0.248000 0.620647 1.963711 3.556280 7.376289 7.663073 
0.249000 0.621023 1.964885 3.557794 7.392615 7.678682 
0.250000 0.621399 1.966057 3.559301 7.408943 7.694300 
0.251000 0.621774 1.967228 3.560802 7.425272 7.709924 
0.252000 0.622149 1.968396 3.562295 7.441604 7.725556 
0.253000 0.622523 1.969563 3.563781 7.457937 7.741196 
0.254000 0.622897 1.970728 3.565261 7.474272 7.756842 
0.255000 0.623271 1.971891 3.566734 7.490609 7.772495 
0.256000 0.623644 1.973052 3.568200 7.506948 7.788156 
0.257000 0.624016 1.974212 3.569660 7.523288 7.803823 
0.258000 0.624389 1.975370 3.571114 7.539630 7.819498 
0.259000 0.624761 1.976526 3.572560 7.555974 7.835179 
0.260000 0.625132 1.977680 3.574001 7.572320 7.850867 
0.261000 0.625504 1.978832 3.575435 7.588668 7.866561 
0.262000 0.625875 1.979983 3.576863 7.605017 7.882262 
0.263000 0.626245 1.981133 3.578285 7.621367 7.897970 
0.264000 0.626615 1.982280 3.579701 7.637720 7.913684 
0.265000 0.626985 1.983426 3.581110 7.654074 7.929405 
0.266000 0.627354 1.984570 3.582514 7.670430 7.945132 
0.267000 0.627723 1.985713 3.583912 7.686787 7.960865 
0.268000 0.628092 1.986854 3.585303 7.703146 7.976605 
0.269000 0.628460 1.987993 3.586689 7.719507 7.992350 
0.270000 0.628828 1.989131 3.588070 7.735869 8.008102 
0.271000 0.629196 1.990267 3.589444 7.752233 8.023860 
0.272000 0.629563 1.991402 3.590813 7.768598 8.039624 
0.273000 0.629930 1.992535 3.592176 7.784965 8.055394 
0.274000 0.630296 1.993666 3.593534 7.801334 8.071170 
0.275000 0.630662 1.994796 3.594887 7.817704 8.086951 
0.276000 0.631028 1.995925 3.596233 7.834075 8.102739 
0.277000 0.631393 1.997052 3.597575 7.850448 8.118532 
0.278000 0.631758 1.998177 3.598911 7.866823 8.134331 
0.279000 0.632123 1.999301 3.600242 7.883199 8.150135 
0.280000 0.632487 2.000424 3.601568 7.899576 8.165945 
0.281000 0.632851 2.001545 3.602888 7.915955 8.181760 
0.282000 0.633215 2.002664 3.604204 7.932336 8.197581 
0.283000 0.633578 2.003783 3.605514 7.948717 8.213408 
0.284000 0.633941 2.004899 3.606819 7.965101 8.229239 
0.285000 0.634304 2.006015 3.608120 7.981485 8.245076 
0.286000 0.634666 2.007129 3.609415 7.997871 8.260919 
0.287000 0.635028 2.008241 3.610705 8.014259 8.276766 
0.288000 0.635390 2.009352 3.611991 8.030648 8.292619 
0.289000 0.635751 2.010462 3.613272 8.047038 8.308477 
0.290000 0.636112 2.011570 3.614548 8.063430 8.324339 
0.291000 0.636473 2.012677 3.615820 8.079823 8.340207 
0.292000 0.636833 2.013783 3.617086 8.096217 8.356080 
0.293000 0.637194 2.014888 3.618348 8.112612 8.371958 
0.294000 0.637553 2.015991 3.619606 8.129009 8.387841 
0.295000 0.637913 2.017092 3.620859 8.145408 8.403728 
0.296000 0.638272 2.018193 3.622108 8.161807 8.419621 
0.297000 0.638630 2.019292 3.623352 8.178208 8.435518 
0.298000 0.638989 2.020390 3.624592 8.194610 8.451420 
0.299000 0.639347 2.021486 3.625827 8.211014 8.467326 
0.300000 0.639705 2.022582 3.627058 8.227418 8.483237 
0.301000 0.640062 2.023676 3.628285 8.243824 8.499153 
0.302000 0.640419 2.024768 3.629507 8.260232 8.515073 
0.303000 0.640776 2.025860 3.630726 8.276640 8.530998 
0.304000 0.641133 2.026950 3.631940 8.293050 8.546927 
0.305000 0.641489 2.028039 3.633150 8.309461 8.562861 
0.306000 0.641845 2.029127 3.634356 8.325873 8.578799 
0.307000 0.642201 2.030214 3.635558 8.342286 8.594742 
0.308000 0.642556 2.031300 3.636756 8.358700 8.610688 
0.309000 0.642911 2.032384 3.637950 8.375116 8.626639 
0.310000 0.643266 2.033467 3.639140 8.391533 8.642595 
0.311000 0.643620 2.034549 3.640326 8.407951 8.658554 
0.312000 0.643974 2.035630 3.641508 8.424370 8.674518 
0.313000 0.644328 2.036710 3.642686 8.440790 8.690486 
0.314000 0.644682 2.037788 3.643861 8.457212 8.706458 
0.315000 0.645035 2.038866 3.645031 8.473634 8.722434 
0.316000 0.645388 2.039942 3.646198 8.490058 8.738414 
0.317000 0.645741 2.041017 3.647362 8.506483 8.754398 
0.318000 0.646093 2.042091 3.648521 8.522909 8.770385 
0.319000 0.646445 2.043164 3.649678 8.539336 8.786377 
0.320000 0.646797 2.044236 3.650830 8.555764 8.802373 
0.321000 0.647148 2.045307 3.651979 8.572193 8.818373 
0.322000 0.647500 2.046376 3.653124 8.588624 8.834376 
0.323000 0.647851 2.047445 3.654266 8.605055 8.850383 
0.324000 0.648201 2.048513 3.655404 8.621487 8.866394 
0.325000 0.648552 2.049579 3.656539 8.637921 8.882409 
0.326000 0.648902 2.050644 3.657671 8.654356 8.898428 
0.327000 0.649252 2.051709 3.658799 8.670791 8.914450 
0.328000 0.649601 2.052772 3.659923 8.687228 8.930475 
0.329000 0.649950 2.053835 3.661045 8.703665 8.946505 
0.330000 0.650299 2.054896 3.662163 8.720104 8.962538 
0.331000 0.650648 2.055956 3.663278 8.736544 8.978574 
0.332000 0.650997 2.057016 3.664389 8.752984 8.994614 
0.333000 0.651345 2.058074 3.665498 8.769426 9.010658 
0.334000 0.651693 2.059131 3.666603 8.785869 9.026705 
0.335000 0.652040 2.060187 3.667705 8.802313 9.042755 
0.336000 0.652388 2.061243 3.668804 8.818757 9.058809 
0.337000 0.652735 2.062297 3.669899 8.835203 9.074866 
0.338000 0.653081 2.063351 3.670992 8.851649 9.090926 
0.339000 0.653428 2.064403 3.672082 8.868097 9.106990 
0.340000 0.653774 2.065455 3.673168 8.884545 9.123057 
0.341000 0.654120 2.066505 3.674252 8.900995 9.139128 
0.342000 0.654466 2.067555 3.675332 8.917445 9.155201 
0.343000 0.654812 2.068603 3.676410 8.933897 9.171278 
0.344000 0.655157 2.069651 3.677485 8.950349 9.187358 
0.345000 0.655502 2.070698 3.678557 8.966802 9.203442 
0.346000 0.655846 2.071744 3.679626 8.983256 9.219528 
0.347000 0.656191 2.072789 3.680692 8.999711 9.235617 
0.348000 0.656535 2.073833 3.681755 9.016167 9.251710 
0.349000 0.656879 2.074876 3.682815 9.032624 9.267806 
0.350000 0.657223 2.075919 3.683873 9.049081 9.283904 
0.351000 0.657566 2.076960 3.684928 9.065540 9.300006 
0.352000 0.657909 2.078001 3.685980 9.081999 9.316111 
0.353000 0.658252 2.079040 3.687030 9.098460 9.332218 
0.354000 0.658595 2.080079 3.688076 9.114921 9.348329 
0.355000 0.658937 2.081117 3.689120 9.131383 9.364442 
0.356000 0.659279 2.082154 3.690162 9.147846 9.380559 
0.357000 0.659621 2.083190 3.691201 9.164310 9.396678 
0.358000 0.659963 2.084226 3.692237 9.180774 9.412800 
0.359000 0.660304 2.085260 3.693270 9.197240 9.428925 
0.360000 0.660646 2.086294 3.694301 9.213706 9.445053 
0.361000 0.660987 2.087327 3.695330 9.230173 9.461184 
0.362000 0.661327 2.088359 3.696356 9.246641 9.477317 
0.363000 0.661668 2.089390 3.697379 9.263110 9.493453 
0.364000 0.662008 2.090421 3.698400 9.279579 9.509592 
0.365000 0.662348 2.091450 3.699419 9.296050 9.525733 
0.366000 0.662687 2.092479 3.700435 9.312521 9.541878 
0.367000 0.663027 2.093507 3.701449 9.328993 9.558024 
0.368000 0.663366 2.094535 3.702460 9.345465 9.574174 
0.369000 0.663705 2.095561 3.703469 9.361939 9.590326 
0.370000 0.664044 2.096587 3.704475 9.378413 9.606481 
0.371000 0.664382 2.097612 3.705479 9.394888 9.622638 
0.372000 0.664721 2.098636 3.706481 9.411364 9.638798 
0.373000 0.665059 2.099659 3.707481 9.427841 9.654960 
0.374000 0.665396 2.100682 3.708478 9.444318 9.671125 
0.375000 0.665734 2.101703 3.709473 9.460797 9.687293 
0.376000 0.666071 2.102725 3.710466 9.477275 9.703463 
0.377000 0.666408 2.103745 3.711456 9.493755 9.719635 
0.378000 0.666745 2.104765 3.712444 9.510235 9.735810 
0.379000 0.667082 2.105783 3.713430 9.526717 9.751988 
0.380000 0.667418 2.106802 3.714414 9.543198 9.768167 
0.381000 0.667755 2.107819 3.715396 9.559681 9.784349 
0.382000 0.668090 2.108836 3.716376 9.576164 9.800534 
0.383000 0.668426 2.109852 3.717353 9.592648 9.816721 
0.384000 0.668762 2.110867 3.718328 9.609133 9.832910 
0.385000 0.669097 2.111881 3.719302 9.625619 9.849102 
0.386000 0.669432 2.112895 3.720273 9.642105 9.865295 
0.387000 0.669767 2.113908 3.721242 9.658592 9.881492 
0.388000 0.670101 2.114921 3.722209 9.675079 9.897690 
0.389000 0.670436 2.115932 3.723174 9.691568 9.913891 
0.390000 0.670770 2.116943 3.724137 9.708057 9.930094 
0.391000 0.671104 2.117954 3.725097 9.724546 9.946299 
0.392000 0.671437 2.118963 3.726056 9.741037 9.962506 
0.393000 0.671771 2.119972 3.727013 9.757528 9.978716 
0.394000 0.672104 2.120981 3.727968 9.774019 9.994927 
0.395000 0.672437 2.121988 3.728921 9.790512 10.011141 
0.396000 0.672770 2.122995 3.729873 9.807005 10.027357 
0.397000 0.673103 2.124002 3.730822 9.823498 10.043576 
0.398000 0.673435 2.125007 3.731769 9.839993 10.059796 
0.399000 0.673767 2.126012 3.732715 9.856488 10.076018 
0.400000 0.674099 2.127017 3.733658 9.872983 10.092243 
0.401000 0.674431 2.128020 3.734600 9.889480 10.108469 
0.402000 0.674762 2.129023 3.735540 9.905977 10.124698 
0.403000 0.675094 2.130026 3.736478 9.922474 10.140929 
0.404000 0.675425 2.131028 3.737414 9.938972 10.157161 
0.405000 0.675755 2.132029 3.738348 9.955471 10.173396 
0.406000 0.676086 2.133029 3.739281 9.971971 10.189633 
0.407000 0.676417 2.134029 3.740212 9.988471 10.205872 
0.408000 0.676747 2.135029 3.741141 10.004971 10.222112 
0.409000 0.677077 2.136027 3.742068 10.021473 10.238355 
0.410000 0.677407 2.137025 3.742994 10.037975 10.254600 
0.411000 0.677736 2.138023 3.743918 10.054477 10.270846 
0.412000 0.678066 2.139020 3.744840 10.070980 10.287095 
0.413000 0.678395 2.140016 3.745760 10.087484 10.303345 
0.414000 0.678724 2.141012 3.746679 10.103988 10.319597 
0.415000 0.679052 2.142007 3.747596 10.120493 10.335851 
0.416000 0.679381 2.143001 3.748512 10.136999 10.352107 
0.417000 0.679709 2.143995 3.749425 10.153505 10.368365 
0.418000 0.680038 2.144988 3.750338 10.170012 10.384625 
0.419000 0.680365 2.145981 3.751248 10.186519 10.400887 
0.420000 0.680693 2.146973 3.752157 10.203027 10.417150 
0.421000 0.681021 2.147965 3.753064 10.219535 10.433415 
0.422000 0.681348 2.148956 3.753970 10.236044 10.449682 
0.423000 0.681675 2.149946 3.754874 10.252554 10.465951 
0.424000 0.682002 2.150936 3.755777 10.269064 10.482221 
0.425000 0.682329 2.151925 3.756678 10.285575 10.498493 
0.426000 0.682655 2.152914 3.757577 10.302086 10.514767 
0.427000 0.682982 2.153902 3.758475 10.318598 10.531043 
0.428000 0.683308 2.154890 3.759372 10.335110 10.547321 
0.429000 0.683634 2.155877 3.760267 10.351623 10.563600 
0.430000 0.683959 2.156864 3.761160 10.368136 10.579881 
0.431000 0.684285 2.157850 3.762052 10.384650 10.596163 
0.432000 0.684610 2.158835 3.762942 10.401165 10.612448 
0.433000 0.684935 2.159820 3.763831 10.417680 10.628733 
0.434000 0.685260 2.160804 3.764719 10.434196 10.645021 
0.435000 0.685585 2.161788 3.765605 10.450712 10.661310 
0.436000 0.685909 2.162772 3.766490 10.467228 10.677601 
0.437000 0.686234 2.163755 3.767373 10.483745 10.693893 
0.438000 0.686558 2.164737 3.768255 10.500263 10.710188 
0.439000 0.686882 2.165719 3.769135 10.516781 10.726483 
0.440000 0.687206 2.166700 3.770014 10.533300 10.742780 
0.441000 0.687529 2.167681 3.770892 10.549819 10.759079 
0.442000 0.687853 2.168661 3.771768 10.566339 10.775380 
0.443000 0.688176 2.169641 3.772643 10.582859 10.791682 
0.444000 0.688499 2.170620 3.773516 10.599380 10.807985 
0.445000 0.688821 2.171599 3.774388 10.615901 10.824290 
0.446000 0.689144 2.172577 3.775259 10.632423 10.840597 
0.447000 0.689466 2.173555 3.776129 10.648945 10.856905 
0.448000 0.689789 2.174532 3.776997 10.665468 10.873215 
0.449000 0.690111 2.175509 3.777864 10.681991 10.889526 
0.450000 0.690433 2.176485 3.778729 10.698515 10.905838 
